Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
2,51395,1,0,1,0,0,2500,62015,0,22384,2,3,11.63339198747218,1,0,0,0,788,-56
4,45764,2,5,8,0,1,2000,15116,2,11841,10,0,13.903924661313004,1,0,2,1,825,-123
2,70401,0,0,10,1,0,2500,132640,2,21546,5,0,17.027299922114942,1,1,1,0,719,-168
5,75925,2,4,8,1,0,1500,136177,0,5570,8,3,19.602466541395152,0,0,0,1,949,-501
2,58147,0,3,9,1,1,2500,38780,2,15970,9,3,14.724491678290228,2,0,2,1,769,-61
4,74954,1,2,6,1,1,2500,129420,0,9460,4,1,11.336180898686797,1,2,0,1,918,-490
2,45489,1,3,5,1,1,2500,81967,0,9252,5,3,17.22607881533351,2,1,0,0,973,-56
4,48053,1,5,6,0,1,2000,80961,2,23966,10,3,14.329060579240403,1,0,2,1,846,-496
5,35164,0,1,5,2,0,800,55783,2,9054,2,1,19.748711564122186,1,0,1,0,811,-617
5,62885,2,1,10,0,0,2500,81769,1,7962,5,3,17.53951964367139,0,2,1,1,907,-188
5,38557,0,5,7,0,0,1000,25807,0,12558,3,1,19.914823361705693,2,2,1,1,828,-557
2,36610,0,1,4,0,1,2500,33354,1,8769,9,2,12.98523026658956,1,1,0,1,914,-291
5,61358,1,4,5,0,1,1000,120237,1,29108,1,0,19.98707286146561,0,1,0,1,790,-364
5,32497,1,5,2,2,1,2000,84168,0,5818,10,0,12.621135335971047,0,0,2,1,934,-146
3,58469,2,0,5,0,0,1000,80771,2,20841,4,0,18.431531512425373,2,0,1,0,983,-449
5,48758,2,4,7,2,0,1500,105450,2,22456,4,1,16.942443170912078,2,1,2,1,866,-25
4,53378,1,0,10,0,1,1000,76892,0,23162,1,3,19.92653908020161,1,0,1,0,855,-632
4,42292,0,4,1,0,1,2500,69853,2,27300,4,0,12.3905822093766,2,1,1,1,996,-336
2,40338,2,1,8,1,0,800,37574,2,15609,3,3,16.577381423391188,2,0,1,0,1011,36
1,63237,1,1,8,0,1,1500,34222,0,23764,7,0,11.634570742685744,0,1,2,1,990,-168
0,53764,1,1,3,0,0,2000,7089,0,29941,6,2,11.402139245120804,0,2,0,1,716,-219
2,54800,2,3,5,2,0,1500,102315,0,16098,8,3,10.615327442677206,2,2,1,1,993,6
2,78832,0,4,6,1,1,2000,98180,1,18930,6,3,10.453741830829705,0,0,1,1,814,-141
4,70278,2,4,6,0,0,1000,55141,2,20914,8,1,18.93667899192424,0,2,0,1,921,-66
3,48171,0,1,6,0,1,800,125700,1,15753,3,0,18.132205565962103,1,0,0,0,903,-330
1,44391,0,5,7,0,1,1500,71694,2,14796,9,0,18.796810023261514,2,1,2,1,1004,-370
4,42816,0,4,5,0,1,1000,106814,2,7341,3,2,16.146663908313474,2,1,0,1,979,-205
1,48158,1,1,4,2,1,2000,52131,0,13578,3,0,10.612066889082715,0,0,1,0,1001,-248
1,75626,0,2,10,0,1,2000,1984,1,29191,7,1,17.723271180023836,2,0,2,1,847,-456
0,33171,1,1,10,1,1,2500,145206,0,5236,3,3,19.08706793813777,0,2,1,1,970,-90
2,33467,0,0,7,2,0,2500,145045,2,22847,1,2,13.42306958558492,0,2,0,1,1024,-376
5,68249,2,1,1,1,0,1500,125693,0,22471,3,3,13.450438485144202,0,1,2,1,757,-528
2,40043,1,2,9,0,1,1500,26049,1,9801,4,3,11.340538479062252,0,0,2,1,811,-341
2,78808,1,3,9,0,0,1500,11641,2,5383,10,2,14.434810438285949,2,2,0,1,1009,31
3,70128,0,4,1,0,0,1000,103701,2,10844,10,2,17.151000515156554,0,0,1,1,774,-604
3,50861,0,0,4,1,0,2500,139986,0,20074,8,2,13.107580761629416,2,0,2,1,892,-173
3,72995,2,5,10,1,1,2000,14157,0,6186,1,3,10.271353750004584,2,0,1,1,815,-495
3,53174,1,0,3,2,0,2500,15077,0,28945,5,3,17.703830106201124,0,0,2,1,788,30
3,74483,2,0,3,2,0,800,39067,2,22726,6,0,13.03871491146584,1,2,1,1,1019,-427
0,40183,2,0,7,1,1,2500,69044,0,5751,3,0,16.05406377811203,2,1,0,0,703,-30
4,72426,1,4,10,1,1,2000,138739,2,22887,3,1,19.414097700499664,1,0,2,1,844,-603
0,34089,0,5,10,1,1,800,3444,2,15712,2,2,17.54593970467674,2,0,2,1,1008,-562
0,56235,0,1,10,2,1,1500,99266,0,14593,10,1,15.178693194660774,2,1,2,1,732,-16
2,55362,2,3,5,2,0,2500,99076,2,20731,8,0,12.72622472027614,1,2,1,1,922,-362
3,40875,2,1,10,1,0,1500,3274,2,23523,10,3,12.227699293390003,1,2,2,1,727,-389
5,41088,2,2,2,1,1,1000,4489,2,10167,6,3,15.392220185309874,0,2,1,1,903,-2
0,76434,2,0,2,0,0,1000,13687,1,6650,10,3,16.67928423536983,0,1,2,1,926,-342
1,40623,1,1,10,0,1,1500,48759,0,16145,1,2,16.413137342459237,0,0,2,1,777,-545
1,51987,2,4,6,0,0,2500,117816,1,19435,2,1,17.0392543119355,0,0,0,1,967,48
5,69939,1,4,2,0,1,2500,89317,0,18287,8,2,12.928312376307106,1,0,0,1,934,-625
3,32172,1,2,9,1,1,1500,109103,0,9235,9,2,12.76062705976407,2,1,0,1,813,-336
5,72586,1,0,2,0,1,2000,111439,2,27023,6,1,17.484529877311132,2,2,2,1,1016,-193
2,41284,0,1,1,2,0,1500,117957,0,19402,1,2,18.19439247818923,2,0,1,0,779,-323
2,64494,2,1,8,2,0,1000,144215,2,13373,5,1,18.974325482466977,2,0,2,1,1022,-477
1,33095,2,5,1,0,1,1500,78719,2,24874,5,3,19.35431154710139,1,2,0,1,728,-357
4,76349,0,3,3,2,0,800,81370,0,12828,10,3,16.882505886350188,2,0,1,1,1003,-422
1,59921,2,0,1,1,0,2000,14486,2,26209,2,3,18.34576179515969,2,0,1,0,703,-355
4,44699,1,3,8,1,1,1500,136878,2,26667,6,3,10.541732333936135,2,0,0,0,963,-359
2,79815,1,0,2,2,0,1500,147842,2,20570,1,3,17.4035538481708,2,0,2,1,930,-247
5,74676,0,3,7,2,1,1000,118265,0,7489,3,0,19.136493673713893,0,0,2,1,1010,-158
4,75651,2,4,3,0,0,2500,67694,1,18870,5,3,15.932203649922563,1,1,1,1,762,-549
2,76848,2,4,7,1,1,2000,109750,2,9635,9,3,11.414006387159024,1,2,1,1,700,-123
2,32248,1,1,2,1,0,1500,125147,1,16075,8,2,15.276072486243336,2,0,0,1,901,-447
3,50643,0,4,3,2,0,1000,62863,0,15315,10,1,11.029557211764969,0,1,1,1,866,-574
2,31119,2,4,2,0,1,2000,81871,0,24290,2,2,15.123811133720732,2,1,2,1,809,-162
4,65353,2,2,4,1,0,1500,24122,2,15176,10,2,11.510646527423988,1,1,2,1,862,-121
4,74362,2,0,1,1,0,1000,72193,2,6695,6,3,11.613749777508236,1,1,1,0,998,-3
2,41527,2,2,10,2,0,2000,36701,2,11022,7,3,17.733816405497134,0,1,0,1,984,-44
2,40699,0,5,4,2,0,1500,67721,0,10123,4,2,14.13622784155316,1,0,0,1,725,-237
0,37956,0,1,6,2,0,1000,91329,2,11057,8,0,14.990198160998824,2,0,2,1,819,-78
0,63090,0,4,6,0,1,800,10907,1,23412,9,1,10.099000708699164,2,0,0,1,932,-599
2,53535,2,2,2,0,1,800,54256,2,16925,8,1,13.228366255707524,1,2,1,1,855,-186
3,54803,2,3,8,1,1,2500,142837,2,11892,6,0,12.510522448001955,2,1,1,1,806,-484
0,66867,0,2,7,2,1,2500,84147,0,23143,10,2,18.13306378389261,0,2,0,1,723,-132
0,30028,1,2,6,1,1,800,20150,1,5856,9,0,19.99401917213917,1,1,1,0,946,-577
2,73893,1,5,2,1,0,1500,132190,2,18779,6,0,12.83123860842952,1,1,1,1,1013,-484
1,51203,0,1,4,2,0,1000,149464,0,9093,2,0,17.302163398793606,1,0,1,0,733,-231
5,47139,1,3,1,0,0,2500,87685,1,27567,6,3,16.540303341150395,0,2,0,1,702,47
4,74398,1,5,3,1,1,2500,3636,1,28245,3,2,12.932778579740011,2,2,2,1,939,25
5,59162,2,2,10,2,1,1500,47972,1,8695,7,2,16.935116710843783,1,0,0,1,908,-89
4,62372,0,2,3,0,0,1000,15344,2,25284,3,0,19.48640268247009,1,2,0,1,761,-338
4,64246,2,2,8,1,1,2500,128640,0,8033,3,0,14.260211421822293,0,1,2,1,737,-134
1,68387,1,2,1,0,0,1500,44136,1,16723,7,0,17.351453607888644,2,0,0,0,1018,-7
0,40907,2,0,2,1,1,2000,82902,2,17746,1,1,15.939195114664322,2,2,0,1,767,-17
5,71845,0,3,9,0,0,800,69738,0,18115,6,2,18.518920255051185,0,2,1,1,917,-205
3,76209,0,3,4,1,1,1500,48138,1,8615,9,0,16.15348085315761,1,2,1,1,977,-11
4,35485,0,0,10,1,1,1000,129615,2,25498,2,2,11.06462862048562,2,2,2,1,948,-504
0,69383,0,0,6,2,1,2500,8530,2,16780,2,2,14.18514304891606,0,0,2,1,744,-104
1,63726,0,1,1,1,1,2500,43718,0,13606,10,0,18.39701883486252,2,1,1,0,947,-623
3,41949,0,0,1,2,0,2000,99118,1,13079,1,2,17.399160785184087,1,0,0,0,810,-548
0,72342,2,4,9,1,0,2500,37677,2,11661,8,0,19.79262671361679,0,2,1,1,793,-473
2,52703,0,5,1,1,0,800,34821,2,24921,7,1,17.331172177905984,2,2,2,1,915,-185
0,41061,2,2,1,2,1,2500,65596,1,21342,10,3,14.342272198219325,2,2,1,1,1018,-223
0,72864,2,3,9,1,0,800,131535,1,15136,6,2,17.749960941466476,1,2,2,1,809,-537
0,38962,1,3,6,2,1,2500,121165,2,16976,4,3,12.668804003466793,1,2,0,1,955,-39
1,32812,0,0,3,1,1,1000,57629,0,28192,4,2,16.332746195374213,2,2,1,1,918,-29
2,65969,1,5,6,0,0,2500,51349,1,20274,8,3,18.503884824696165,0,1,0,1,767,-585
4,50446,1,1,6,1,1,2000,121319,0,11151,3,1,12.86391885631368,0,0,0,0,939,-411
4,48207,1,3,1,2,1,1000,36705,2,20499,8,2,14.91908477226281,0,2,0,1,757,-414
1,50531,1,0,5,0,1,800,128281,0,13863,7,3,11.958364965305098,0,0,0,0,772,-331
5,63194,0,0,7,2,1,800,79791,1,19095,6,3,10.386618013911637,0,2,0,1,705,-40
3,61504,0,0,1,1,0,2000,24573,0,26354,9,2,10.115373326693192,0,2,2,1,736,-125
4,54167,2,2,4,0,1,800,68722,1,26933,9,1,18.01483625252237,0,1,2,1,974,-307
5,47558,0,1,6,0,1,2000,10187,1,22888,4,1,15.865411315415972,0,2,1,1,1006,-607
2,77861,0,2,2,1,0,1000,3487,2,16291,4,0,19.3394506828742,2,0,2,1,704,-33
2,46276,1,2,9,1,0,2000,47676,2,27451,3,2,15.768422788557466,0,0,1,0,856,-487
3,54672,1,4,4,1,0,1500,8503,1,7433,4,3,18.4506083017111,2,0,1,1,830,-358
4,42752,2,1,6,1,0,2000,124785,1,20061,4,3,14.274288429879483,2,0,0,0,836,-9
2,69297,2,0,5,1,1,2500,30424,1,15678,1,0,10.383045802936362,0,0,2,1,993,-372
2,74218,0,0,7,1,1,800,129032,0,8594,9,0,17.452288949220502,1,0,2,1,1031,-496
3,44171,0,4,3,1,0,2000,21749,0,28033,6,0,12.932831987888372,1,2,1,1,902,-98
2,32350,2,5,3,2,1,1500,24210,0,27943,2,1,11.564757601088589,0,0,1,1,975,-151
3,42889,1,3,6,1,1,800,134107,2,6391,5,1,17.000945159267886,1,1,1,0,991,-433
2,39911,0,0,2,0,1,800,42402,2,18022,9,1,16.83814930677117,0,0,0,0,768,-43
2,54201,0,3,2,0,0,800,60688,2,23778,10,2,12.172495727197129,1,0,2,1,1025,-575
2,61572,1,0,10,1,0,1000,91276,1,20395,1,2,16.982612889825425,0,0,1,0,977,-35
1,75695,2,0,3,0,1,800,44991,0,6667,7,3,18.0627745799348,0,2,1,1,859,-28
0,68318,2,1,2,0,0,1000,92637,0,18630,6,3,15.05633470232749,0,2,1,1,994,-591
1,75553,0,2,8,1,1,1500,30733,0,23868,2,3,12.688708772056888,2,1,0,0,1000,-284
3,68318,2,0,8,1,1,2000,119162,2,16555,8,1,13.817068874657055,2,2,1,1,989,-247
4,55158,2,5,10,0,0,1000,31236,2,6355,9,0,17.814025650662238,1,0,2,1,977,-557
3,44746,0,3,2,2,1,1500,67176,2,17952,6,0,17.49464921143276,1,2,2,1,722,-570
1,34565,2,1,6,0,0,800,128336,1,26709,9,1,18.32486750954664,2,1,0,0,851,-321
2,65034,1,5,10,1,0,800,17342,1,8041,8,3,16.90858524909897,1,1,1,1,836,-175
1,55096,2,0,1,0,1,2500,10830,0,14494,8,3,14.728021338905418,1,0,0,1,791,-639
0,43918,0,4,3,1,0,2000,82404,1,21143,4,3,14.87007658065938,1,2,1,1,858,-64
4,33942,0,5,9,2,0,1500,120257,0,24232,7,0,13.87372490461154,0,2,0,1,949,-589
2,75161,2,0,6,0,0,2000,43240,2,29813,8,1,18.976030958641594,1,1,1,0,847,-362
1,72353,1,4,3,2,1,2000,126711,2,21690,10,3,16.42834342207116,2,2,1,1,865,-591
3,75230,1,3,2,1,1,2500,101886,2,12261,7,0,11.15145492887758,0,1,2,1,843,-217
0,63674,0,1,6,2,0,1000,87271,1,16810,5,0,15.02621087126153,1,1,1,0,960,-615
5,33208,0,3,4,1,1,2500,78568,1,22571,6,3,19.059570980714305,0,1,2,1,976,-215
0,73219,0,0,9,2,1,1000,22127,1,27839,1,3,10.20548626814958,2,2,1,1,896,-93
1,37486,0,5,10,1,0,2500,9292,2,9888,5,0,15.863755465940496,1,2,2,1,972,-218
4,46520,0,4,9,0,1,1500,97085,0,6835,5,3,17.250476786625008,0,0,1,1,795,-489
3,42795,0,1,9,0,1,2500,6141,1,22438,2,3,13.607428117025588,0,1,1,0,987,-48
0,39243,2,1,9,2,1,1000,81569,1,18605,6,1,18.1568578558928,0,0,2,1,914,-435
0,36870,0,0,1,0,1,1000,102069,2,15650,7,3,19.38146014037446,2,2,1,1,782,-231
5,65042,1,5,1,2,1,1000,27413,2,12026,2,0,16.135843344278257,2,2,2,1,807,-133
2,40905,0,3,9,2,1,1000,52295,0,22400,3,2,17.09617597179552,2,2,2,1,729,-374
1,75603,2,4,5,1,0,2500,36076,0,22035,7,1,17.48242441657903,1,0,1,1,825,-510
3,68374,1,1,6,0,0,1500,76132,1,23531,1,3,17.514392591569717,1,0,1,0,882,-257
2,55046,0,2,8,0,0,1500,6776,0,13108,1,3,10.498998423309828,1,0,0,0,934,-482
4,57895,2,5,5,2,1,2000,120569,0,28719,1,0,11.727365452648105,0,0,2,1,979,-347
2,35321,1,5,6,2,0,1000,112047,1,10519,9,0,13.845683451877028,0,1,2,1,716,-336
3,48277,1,0,7,1,0,2000,93208,1,19588,7,0,10.54126981544398,1,0,1,0,961,22
0,64877,0,4,7,1,1,2500,74168,2,21764,4,0,10.247473747214896,0,1,2,1,820,-489
2,61366,0,1,1,0,0,1500,9843,0,15846,4,2,10.65510809180702,2,0,1,0,1003,-601
0,65498,2,1,2,1,1,1000,95343,1,28038,5,2,10.43796401752853,1,2,1,1,744,-33
4,48164,1,4,1,1,0,1000,42218,0,13160,3,0,18.39261525940365,2,0,1,1,832,-489
2,46084,1,1,3,0,0,800,140811,1,20885,3,3,16.5706396724405,1,0,0,0,841,-296
4,74259,0,2,7,2,1,800,21580,1,6432,9,1,12.748265391173042,0,2,1,1,965,-111
2,33775,1,1,10,1,1,2500,116353,2,23268,8,0,15.67948994957053,2,2,1,1,839,44
4,34783,1,5,2,2,0,800,93210,0,5308,10,1,18.70559881041772,1,2,0,1,757,-41
5,56660,2,0,9,1,0,1500,140121,0,29042,4,1,10.2714462301446,0,0,2,1,830,-230
1,65396,2,5,2,0,1,2500,64978,0,9701,6,3,14.885956733601851,2,1,0,1,1028,55
5,63886,2,0,3,0,1,1000,9785,2,19717,5,1,18.3442513573552,0,2,1,1,863,-622
0,71686,0,0,10,0,1,800,45812,2,9764,6,1,17.007413083464744,0,0,1,0,1035,-9
2,70253,2,4,3,2,0,2500,8936,0,15053,10,1,14.710573385067653,2,2,2,1,784,-93
0,50881,0,4,3,0,1,1000,133594,2,22979,6,1,14.983557974226944,2,2,0,1,758,-285
1,62927,2,3,1,0,1,2500,149688,0,14182,9,1,12.295464058861118,2,1,2,1,848,-510
2,77169,0,2,1,1,0,800,85408,0,8959,3,0,19.081642829817103,2,1,2,1,816,-6
1,35033,0,0,9,1,0,800,144573,0,6964,6,1,10.944912730912709,1,1,2,1,1024,-315
0,32333,0,2,8,0,0,1000,144368,1,14768,2,0,10.856586197565036,2,2,1,1,935,-88
5,75096,0,5,9,2,1,2000,67778,1,11717,9,1,10.403165792146073,0,0,2,1,952,-221
2,54978,2,4,1,0,1,2500,58177,2,25427,10,2,15.768761759601468,0,0,0,1,975,-250
0,60613,0,3,5,2,0,800,38598,1,24116,2,2,16.19526218112929,1,1,2,1,852,-485
1,46811,0,4,2,1,0,2500,56299,2,15394,4,3,18.43478001670625,2,1,2,1,1023,-428
5,49905,2,3,6,0,1,2000,142815,2,10560,2,2,11.079844657375864,2,2,1,1,988,-559
3,30747,1,3,4,0,1,800,38331,1,7754,5,1,10.873825231172052,2,0,0,0,770,37
0,73871,1,0,3,2,0,800,1992,0,9499,5,1,19.4965331975104,0,1,0,0,944,-41
1,41316,0,4,4,2,1,800,57292,2,6815,5,0,11.397474758867364,1,1,0,1,841,-307
3,69832,1,2,8,2,0,1500,102322,2,15180,5,2,18.75013604682245,2,1,1,0,926,-352
2,48714,0,4,9,1,1,800,130141,1,29721,7,1,13.75197612530361,0,0,0,1,888,-68
3,42403,1,4,9,1,0,1000,14558,0,24119,9,0,11.75478191765874,1,2,0,1,762,-256
3,69505,2,3,10,0,0,1500,100953,1,18550,8,3,11.9891299787281,0,0,0,1,1025,-24
2,72350,1,2,3,0,1,1500,18507,1,26046,1,3,10.989714455578095,2,2,0,1,1010,-508
0,45867,0,4,4,2,0,1000,12770,1,25424,7,2,13.979858197053067,0,0,0,1,986,-298
0,43963,0,2,3,2,1,1500,134263,1,26295,9,0,12.261130783924417,1,0,0,0,759,-397
1,40221,2,3,5,1,0,800,115010,2,16152,2,2,11.061129786216796,2,0,2,1,715,-382
4,50579,2,4,3,2,0,1000,58107,2,9045,1,2,18.518387998769143,0,2,0,1,901,60
0,34118,0,5,3,2,0,2000,100530,0,12685,5,3,19.56784921669545,2,1,2,1,813,-239
3,43336,2,4,6,2,0,800,112318,0,12253,5,2,12.96512254889294,2,1,2,1,934,-361
5,74538,0,3,4,2,0,1500,43341,0,18409,6,0,14.17138947654884,0,2,1,1,848,-545
4,79058,1,1,1,0,0,2000,41931,2,13086,2,0,12.458079294973729,0,2,1,1,914,-81
0,79391,1,5,3,0,0,1500,134078,1,15476,5,2,18.745856161256327,1,0,0,1,747,-503
2,42103,0,1,2,0,1,2000,102390,0,9227,3,2,12.381837524283943,0,1,2,1,734,-151
2,63766,0,5,6,0,0,800,9914,0,9650,6,1,18.222502893096795,1,1,1,1,1025,-85
1,35313,2,2,2,0,0,2500,93115,1,22310,3,3,17.218182150275112,1,0,1,1,732,-194
3,71456,2,4,9,0,0,2000,95640,0,24046,6,2,14.286103217234698,0,2,2,1,831,-205
3,53468,2,4,10,2,0,1000,35127,1,21235,2,0,18.02827768272348,2,1,2,1,989,-146
4,43863,2,3,9,1,0,1000,7163,1,22498,1,1,13.825561150240349,2,2,1,1,904,-138
5,49881,1,4,1,0,1,800,146911,1,15882,2,0,16.6259381322488,2,0,2,1,899,-24
1,66525,2,5,2,1,0,2500,40451,0,7002,3,0,18.316904265732497,0,1,1,1,707,-168
1,61760,0,1,4,1,0,1000,133080,2,18578,2,1,17.29131039694895,2,2,0,1,877,-263
2,35063,1,3,2,1,0,2500,109945,1,26377,6,3,12.37915720375629,1,2,1,1,824,39
2,34127,0,5,5,0,0,800,142360,2,22517,2,2,18.96686652269191,0,1,1,1,855,-70
2,71870,1,2,3,0,0,2500,146895,2,19600,1,0,14.63161060400986,2,1,1,0,764,-500
5,68468,1,0,2,1,0,2000,76207,1,28725,9,1,12.510291978400172,0,2,2,1,817,-527
0,68212,0,3,5,2,0,800,40760,1,10835,8,3,17.77051910193736,1,1,1,1,1033,-365
0,37990,1,1,6,0,0,1000,69155,2,5860,9,0,18.75541194063084,2,0,0,0,784,60
0,66602,1,4,2,2,1,800,19092,0,29033,5,2,15.298722789721031,2,0,2,1,755,-406
2,57237,1,5,2,1,0,1000,30669,2,19083,6,1,18.946004600764937,2,2,0,1,758,44
2,77914,2,1,3,1,1,1000,35559,0,21433,9,1,11.693220436272128,2,2,2,1,735,-299
3,71515,0,0,2,2,0,2500,124956,0,27286,4,3,13.829346599319615,2,1,0,0,753,-486
1,57514,2,2,1,0,1,1500,139598,0,14577,2,3,19.9270893339905,0,0,0,1,969,-514
1,57603,1,2,8,0,0,800,61828,0,12467,5,2,16.295239116874868,0,2,0,1,934,-613
0,58463,1,4,4,0,1,1500,72433,0,25534,3,1,19.933916713066225,1,0,0,1,921,-33
4,70586,0,0,10,0,1,2500,32803,2,9293,4,1,12.926409627109088,1,1,1,0,772,-424
1,49103,0,0,8,1,1,2500,44309,1,28117,1,1,14.435186795923478,0,2,2,1,731,-492
5,42666,0,1,1,0,1,2000,20931,2,11612,9,0,12.994922470459134,1,1,2,1,802,-498
5,66133,0,3,4,2,0,2500,124897,1,24601,6,1,11.364536724577528,0,0,1,1,1013,-486
1,65811,1,5,3,2,1,2500,148395,1,24716,5,0,11.248114558217022,1,1,1,1,874,-434
3,40425,0,2,8,2,0,2000,148145,2,10952,8,0,18.37953989334824,2,2,2,1,752,-384
1,78157,1,3,6,2,0,800,26918,0,5013,3,1,15.724181436470044,2,0,2,1,1007,-564
3,47112,2,0,1,0,1,1000,50162,0,22999,1,2,10.639028433427445,1,0,1,0,774,-478
0,58128,2,3,3,0,1,1500,4409,1,25512,9,0,17.256849812718755,2,2,0,1,768,-396
0,45689,1,3,10,1,1,1500,127759,0,12353,5,3,18.91058762416984,2,1,2,1,740,-520
5,46861,1,4,7,0,1,2000,140129,1,18773,1,3,14.786560840769909,1,2,2,1,733,-400
0,58033,1,2,1,2,1,1500,54356,2,26528,10,0,19.26580969460414,1,0,0,0,858,-510
3,42798,1,5,8,2,1,800,88322,1,16497,8,1,15.069516989472223,2,0,0,1,1010,-525
5,59551,1,4,6,1,0,1000,122247,1,28206,1,1,18.990332717890126,2,2,2,1,942,-557
3,62935,0,4,8,2,0,2000,129784,1,6897,2,2,10.618212678927218,1,1,1,1,953,-426
0,48826,2,5,3,0,1,800,98183,0,26744,4,3,19.763782276493743,0,2,2,1,733,-576
0,47827,0,1,3,1,1,2500,51549,1,28395,7,1,13.65172589832252,1,1,1,0,1028,-570
3,73639,0,5,10,1,1,1500,99166,2,8651,10,3,12.281233662747375,1,2,0,1,976,4
4,63147,0,5,7,2,1,2500,133951,1,13577,7,3,10.75526354263851,0,1,2,1,807,-579
1,44017,0,4,4,1,0,1000,6850,0,23369,10,1,12.108325835713392,0,0,0,1,762,-6
0,52249,2,2,10,1,0,800,13748,0,15394,2,2,10.166015089229584,0,1,2,1,872,-303
0,78493,2,3,8,1,1,800,20678,1,7478,9,2,12.871973928584731,0,2,2,1,780,-584
5,58284,2,4,6,1,0,2000,99156,2,14360,6,0,18.08215193627373,0,2,1,1,766,-185
5,62939,0,4,8,2,1,1500,22187,2,22148,4,2,11.076764470577816,2,1,2,1,975,-483
4,67250,1,3,2,2,1,1500,31921,0,16773,6,0,14.592220523681254,2,1,0,0,959,-529
0,72672,2,3,7,2,0,1000,38866,2,25569,8,2,10.11304284978473,1,2,2,1,710,-291
0,74881,1,4,5,0,1,2500,146266,2,6305,1,3,18.98016154948593,2,0,2,1,873,-337
5,77682,0,5,2,1,0,2000,7021,0,17448,10,1,11.483361933304089,1,0,2,1,826,-230
5,52103,1,2,7,2,0,800,137496,2,6043,5,0,19.47862907381934,2,1,1,0,786,45
3,43151,1,4,3,1,0,1500,136377,2,28787,2,2,18.70861774078471,1,1,0,1,944,-252
5,64667,2,4,8,1,0,2500,140668,0,27554,1,1,16.149720765992015,2,0,1,1,829,39
1,74919,2,1,5,0,1,2000,82092,1,16777,4,0,14.39571027423444,2,1,1,0,858,-517
1,59281,2,0,5,0,0,1500,17796,0,13049,8,1,10.879448714522956,0,1,2,1,844,-616
3,42307,2,2,1,2,0,1500,142881,2,19177,4,3,10.300949297425548,0,0,0,1,901,-474
4,41338,1,3,10,2,1,2000,116641,0,20948,7,3,16.183931481979034,1,2,1,1,885,-630
2,62123,1,0,2,2,1,2000,112615,1,8467,7,3,19.913166345372936,0,1,0,0,717,-636
2,52693,0,5,4,0,1,1500,9502,1,18228,10,3,11.613445296998188,0,0,2,1,833,-610
5,70822,0,1,3,0,0,1500,18366,0,21821,3,0,19.230373704253736,1,2,0,1,788,-374
2,69338,0,1,9,1,1,1500,119664,2,29625,6,0,19.01592600247534,2,0,0,0,838,-381
5,38227,2,3,9,0,0,2000,126758,2,19204,7,1,14.200480412651933,1,1,1,1,775,-181
0,30189,0,5,1,0,0,800,68365,2,8711,10,0,14.198289220652004,0,0,0,1,854,-285
5,59340,1,2,4,1,0,800,119239,2,12230,2,1,10.825506680464208,0,0,0,0,806,-551
0,52431,1,3,1,1,1,2500,116330,0,23482,1,2,13.406592886561832,1,2,1,1,868,-249
3,32019,1,3,2,1,1,1000,16999,1,26897,5,0,10.649851361632049,0,0,0,0,920,-466
1,66086,1,3,7,0,0,800,59844,2,6413,2,1,10.287092419209522,0,2,0,1,950,-3
5,40063,0,5,5,2,0,1000,81506,0,18130,4,1,14.162371093079884,2,2,2,1,762,-302
0,78568,0,0,2,0,0,800,15127,1,27868,10,3,16.77274149597379,0,2,1,1,918,-153
5,30134,2,0,2,1,1,1500,78838,0,19069,2,0,15.219895227799476,0,1,0,0,726,-308
3,44432,2,3,10,2,0,2000,129915,0,12419,9,1,19.22576292970749,2,1,2,1,751,-394
3,31539,1,4,8,2,0,2500,72769,2,22701,8,0,11.849879200319792,2,1,0,1,1003,-68
0,59921,2,4,5,1,1,2000,147689,2,6929,8,3,14.086055515303508,0,1,2,1,757,-588
4,59379,1,2,9,2,0,2500,111043,1,22802,7,0,15.211607588046586,1,2,1,1,821,-370
5,62049,1,0,8,1,0,800,121547,2,7320,10,1,13.774155469032172,1,0,2,1,719,44
2,62068,2,4,10,1,0,1000,137687,0,28636,9,2,14.932210447256242,0,0,0,1,1001,8
0,33827,0,5,8,2,1,2500,52507,2,27798,2,0,18.573749665353063,2,2,1,1,903,-336
0,38275,1,2,10,0,1,1500,129914,1,5112,5,2,14.11719638441917,1,2,2,1,918,-127
3,62578,1,3,7,0,0,2000,52053,2,21559,8,3,17.460324794026807,1,0,1,1,1002,57
3,73391,1,4,10,0,1,2000,133739,1,10249,3,1,17.811817271510545,1,1,2,1,976,-469
5,77149,0,0,2,1,1,1500,141192,2,17419,6,3,15.45464914884398,1,2,1,1,758,-196
0,65542,0,5,4,0,0,2500,79853,2,16371,1,1,18.14887971966185,2,2,0,1,802,-285
1,74234,0,3,5,1,1,1500,46079,1,29944,7,1,11.04467940445343,1,1,2,1,769,-223
5,47467,2,4,6,0,1,800,89811,2,22914,4,1,19.385733888246445,2,0,2,1,864,-587
4,61260,2,4,9,1,0,2000,148596,1,23778,2,1,12.45733458043377,0,2,1,1,894,-70
4,33435,2,4,8,1,1,2500,140387,2,27456,8,1,13.019611115593328,0,2,1,1,728,-634
