Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
Bus,49081,Average,1,1,Petrol,Manual,800,72431,Second,6547,7,0,17.74843951200023,Good,Worn Out,New,1,717,-397
Bus,60378,Good,3,7,Electric,Automatic,1500,54940,Second,9147,4,0,12.254755811327174,New,Worn Out,New,1,941,-35
Bus,63990,Good,0,1,Petrol,Automatic,2000,23738,Second,21886,4,0,11.770501151529794,New,Good,New,0,784,-329
SUV,73354,Good,0,1,Petrol,Automatic,2000,141959,First,8377,7,2,16.35716638847487,Worn Out,Good,Weak,1,905,-202
Van,34839,Poor,4,1,Petrol,Manual,2000,134175,First,15088,4,3,17.55462477357741,Good,New,Weak,1,814,-568
SUV,34413,Average,5,10,Petrol,Automatic,1000,124401,Second,29558,10,3,13.252085320558106,Good,New,New,1,967,-299
SUV,74393,Poor,5,10,Petrol,Manual,1500,52471,Second,20788,8,1,13.730559174438577,Good,Good,New,1,837,-629
Van,34046,Poor,2,7,Petrol,Manual,1000,49943,First,28274,1,0,18.664617707451832,Good,New,New,1,705,-494
Motorcycle,54267,Average,3,2,Electric,Automatic,1500,138218,Second,26493,9,0,18.563318083885235,Worn Out,Worn Out,New,1,724,-447
Van,60637,Good,2,2,Diesel,Manual,2000,50812,Third,14224,2,1,14.010972444044963,Worn Out,New,Good,0,713,-95
Bus,53794,Average,2,8,Petrol,Automatic,1500,10198,First,26264,2,0,10.255442150292092,Worn Out,Worn Out,New,1,1029,-43
Motorcycle,56798,Average,1,6,Electric,Automatic,800,61721,First,6436,7,2,11.426285114249342,New,New,New,0,704,-265
Truck,43735,Poor,3,2,Petrol,Manual,2500,30857,Second,24867,10,1,17.014725200024483,New,Worn Out,Good,1,764,-294
SUV,30523,Average,2,5,Petrol,Manual,2500,3260,Second,28822,6,3,19.6446186720142,Worn Out,Good,Weak,1,787,-47
Car,68994,Poor,1,9,Petrol,Automatic,1000,110799,First,13295,10,1,14.810681012119684,Worn Out,Good,Good,0,1018,-584
Car,71334,Average,5,10,Diesel,Manual,2000,46059,Third,24048,8,3,17.159020242333526,Good,New,Weak,1,905,-458
Truck,45634,Good,0,6,Diesel,Automatic,800,146704,First,9059,8,0,19.5738988268234,Good,New,Weak,1,1009,-165
Bus,78696,Average,2,9,Electric,Manual,1000,51836,First,16046,9,0,15.06340008827449,Good,Good,Weak,1,898,-260
Bus,75268,Poor,5,9,Petrol,Manual,2500,143252,First,13856,1,3,12.817056236625808,Good,New,New,1,713,47
Van,75595,Average,1,7,Diesel,Automatic,1000,6727,Second,22446,3,3,18.54895036062752,Worn Out,Good,Weak,1,882,-545
Motorcycle,59460,Average,3,6,Diesel,Automatic,2500,111453,Third,18044,2,0,16.781752889730974,Worn Out,Worn Out,Good,1,803,-180
Van,55061,Good,2,10,Diesel,Manual,2000,111699,Second,13255,7,3,17.17310773941822,Worn Out,Good,New,0,942,-412
Motorcycle,76100,Poor,5,6,Electric,Manual,2500,32868,Third,15559,5,3,10.312606167251255,Worn Out,Worn Out,Good,1,955,-323
Motorcycle,43718,Poor,3,6,Electric,Manual,800,128096,First,9356,4,1,10.160980687245724,New,Worn Out,Good,1,866,-135
SUV,61123,Poor,1,6,Electric,Automatic,2500,142479,First,23043,2,3,12.824442205462272,Good,Worn Out,New,1,838,-389
Bus,67459,Average,5,9,Electric,Manual,1000,80437,Second,9655,5,1,11.94154428972925,Worn Out,Worn Out,Good,1,838,-539
SUV,31323,Good,0,8,Diesel,Automatic,2500,110023,Second,25547,4,2,10.464596682480082,Good,Good,New,0,977,-475
Van,63266,Average,0,2,Diesel,Manual,1500,8020,Third,27890,9,2,19.80050458772156,New,Good,Good,1,710,-163
Motorcycle,45398,Average,5,3,Electric,Automatic,800,65664,Third,23643,8,0,16.58591062227891,New,Worn Out,New,1,984,-210
SUV,54331,Poor,0,9,Diesel,Manual,1500,20865,Third,28345,1,3,11.627080761280432,New,Worn Out,Good,1,805,-243
Car,34446,Average,1,7,Electric,Automatic,800,136973,First,18947,5,2,10.58101720141976,New,New,Weak,1,935,-515
SUV,39285,Good,2,8,Diesel,Automatic,2000,48432,Second,5266,8,2,14.252729848122042,Good,Good,Weak,1,711,-638
Truck,37697,Good,2,5,Petrol,Manual,1500,38415,Second,23379,9,3,19.53112021239076,Good,Good,Weak,1,741,-109
Car,59826,Poor,4,9,Diesel,Manual,1500,101163,First,7937,7,3,17.35114903258625,New,Worn Out,Weak,1,973,-556
Truck,37978,Good,5,3,Electric,Manual,2500,26659,Third,29940,1,2,13.1220732365925,New,New,Good,1,886,-634
Truck,36751,Average,3,3,Diesel,Automatic,1500,56636,First,27654,10,1,15.293627528390932,Good,Worn Out,Weak,1,720,-441
Truck,72715,Average,5,4,Diesel,Manual,2500,55369,First,14386,2,3,12.476630544270684,Worn Out,Good,New,1,916,-580
Motorcycle,72606,Good,3,5,Diesel,Automatic,2000,34036,Second,21900,2,1,10.9336413896184,Worn Out,Worn Out,Good,1,893,-421
Bus,51053,Poor,2,6,Petrol,Automatic,1500,126453,First,29658,4,3,10.605759569866064,New,New,Good,1,1009,-151
Motorcycle,50872,Poor,1,1,Petrol,Manual,2500,64029,Second,11668,2,0,15.529543376815672,Good,New,New,0,967,-494
Truck,64662,Poor,0,5,Diesel,Manual,800,45290,Third,15683,1,1,11.070952743969128,Good,New,Good,0,897,47
Van,44089,Good,0,8,Electric,Manual,2500,22034,Third,7840,8,1,12.667977240044609,Worn Out,New,Weak,1,928,-151
Bus,53664,Average,2,2,Diesel,Automatic,1000,124448,Third,23596,6,1,14.31462222392918,Worn Out,New,Good,0,791,-197
Bus,47563,Poor,1,5,Diesel,Manual,800,91091,Second,7479,1,2,16.478395237665815,Good,New,Weak,1,922,-431
Car,61827,Poor,1,9,Diesel,Automatic,2000,78406,First,16821,4,1,18.506984354712003,Good,Good,Good,0,824,-492
Bus,70915,Average,2,5,Electric,Manual,2000,141334,First,14665,1,1,11.840888194682249,New,New,New,0,813,3
Bus,38778,Poor,5,10,Diesel,Automatic,2000,15585,Third,27786,10,2,15.591968795544933,Good,Good,Weak,1,1020,52
SUV,75962,Good,3,2,Electric,Manual,2500,141549,First,14857,1,3,14.6299224145565,Worn Out,Worn Out,New,1,1017,-506
Motorcycle,35427,Average,5,3,Electric,Manual,2000,130689,Third,29976,2,2,17.682257640774292,Worn Out,Worn Out,Weak,1,846,44
Bus,51552,Poor,2,9,Electric,Automatic,800,26347,Second,24281,6,1,12.30580549492297,Worn Out,Good,New,1,852,-336
Motorcycle,76272,Good,3,2,Diesel,Automatic,2500,103702,First,19555,10,3,10.916467687709805,Worn Out,Good,Good,1,884,-130
Truck,45713,Average,3,1,Diesel,Manual,1000,71875,Third,11015,4,1,18.687802985329554,Worn Out,New,Weak,1,701,-458
Truck,40773,Poor,1,9,Electric,Automatic,1500,100641,Second,11219,5,3,10.770347378961173,New,New,Good,0,780,-67
Car,40203,Good,5,10,Petrol,Manual,1000,117911,Second,21744,3,2,19.123746091334908,New,Good,New,1,823,-437
SUV,36272,Poor,5,3,Diesel,Automatic,2000,142394,Second,22177,9,2,17.509884233451707,New,New,Weak,1,835,-569
Bus,31304,Average,4,2,Electric,Automatic,2000,39153,Second,28164,3,2,14.161198008525025,Worn Out,New,Good,1,871,-148
Car,36957,Good,3,8,Diesel,Manual,800,19378,Second,22648,1,1,18.92818396278293,Good,Worn Out,Weak,1,1018,-562
Van,52455,Good,3,9,Petrol,Automatic,2500,89911,First,7986,4,3,16.705217719300162,Worn Out,New,Weak,1,785,-589
Van,36963,Average,3,7,Petrol,Automatic,800,103556,First,24572,3,2,18.62892576741828,Good,New,New,1,1022,-183
SUV,64035,Average,4,2,Petrol,Manual,1000,148774,Third,21827,5,2,12.969914082638118,Worn Out,Good,Weak,1,910,-410
Car,61253,Good,3,6,Petrol,Manual,1500,31286,Second,13426,10,0,12.150565730568788,New,New,Weak,1,998,-510
Bus,37908,Good,0,9,Diesel,Manual,2500,79417,Second,22114,4,3,10.98496543232886,Good,New,Good,0,870,-573
SUV,60305,Average,4,9,Petrol,Automatic,1000,1106,Third,15849,1,2,14.903666214703671,New,New,Weak,1,971,-322
Truck,43235,Average,1,6,Petrol,Automatic,800,71742,Third,16311,2,2,10.33136823045675,New,Good,New,0,888,-310
Truck,32888,Average,1,3,Petrol,Manual,1000,54552,Second,20955,10,3,16.537969425262737,Worn Out,Good,Good,1,705,-276
SUV,59332,Poor,4,2,Diesel,Manual,1500,61116,Second,23511,7,1,19.03710232100504,Worn Out,New,Good,1,732,-441
Bus,41557,Poor,5,5,Petrol,Automatic,800,60071,Third,8175,2,3,13.91878387591296,Worn Out,New,New,1,707,-298
Car,47535,Poor,4,2,Diesel,Manual,2500,23670,Third,27495,5,3,19.63091845848265,Worn Out,New,Weak,1,803,-162
Bus,54217,Good,5,5,Electric,Manual,800,90951,Second,20442,9,3,19.755910209109544,New,New,Weak,1,1029,-245
Bus,31482,Average,2,1,Electric,Manual,2500,41882,Third,10181,2,2,19.456281152963022,Worn Out,Worn Out,New,1,797,-53
Van,39889,Good,0,8,Electric,Manual,1000,6889,First,19993,1,3,10.493343924457056,Worn Out,New,Good,0,708,-417
Van,73484,Poor,3,2,Electric,Automatic,1500,128840,Second,6835,7,1,16.974922179127724,Worn Out,Worn Out,Good,1,737,-525
Bus,53225,Good,2,2,Diesel,Manual,2500,85944,Third,22613,2,3,12.886301979414911,New,New,New,0,724,-71
SUV,59984,Average,4,9,Electric,Automatic,800,27537,Second,5959,10,0,12.099648526904105,Worn Out,New,Good,1,961,-543
Car,74934,Good,1,5,Petrol,Manual,1500,13195,Third,28700,5,0,13.148911555670203,New,Worn Out,Weak,1,717,-119
Motorcycle,77098,Average,2,5,Petrol,Manual,2000,134730,Third,6189,6,3,13.904534041247732,Good,New,Good,0,890,-427
Bus,54465,Good,2,4,Petrol,Manual,1000,126730,Second,20187,5,2,13.99275677740131,Worn Out,Good,Weak,1,775,-576
Car,49567,Average,2,8,Diesel,Manual,2000,5965,First,22222,10,1,10.07691468895936,Worn Out,Worn Out,Good,1,994,-592
Car,58678,Poor,0,6,Petrol,Automatic,2000,69865,Third,25251,3,0,14.86463126566834,Worn Out,Good,New,0,965,-382
Truck,65215,Average,5,1,Petrol,Manual,1000,137989,First,22898,3,0,19.229511637355003,New,Good,New,1,1014,-547
Motorcycle,67479,Good,0,5,Diesel,Automatic,2000,62056,Third,16644,4,1,16.948386798722566,Good,Worn Out,New,1,971,-436
Truck,49156,Average,3,9,Petrol,Manual,2000,63875,First,12126,4,3,10.646780387001613,Worn Out,Worn Out,Weak,1,887,-122
Truck,68071,Average,0,6,Electric,Automatic,800,115938,Second,14582,1,3,18.84129112559998,Worn Out,Worn Out,New,1,953,-583
SUV,33326,Poor,4,4,Petrol,Automatic,2000,6776,Third,26682,7,3,18.55540568681109,New,Good,Weak,1,817,48
Motorcycle,37610,Good,2,4,Petrol,Automatic,1000,37650,Second,9266,2,3,16.96162517467684,Good,Worn Out,Weak,1,923,-40
Car,37448,Poor,3,2,Electric,Manual,1500,121090,Third,16177,5,0,11.713729165793511,New,New,Weak,1,701,-161
Bus,62345,Poor,4,5,Diesel,Automatic,2000,149113,First,11939,2,1,15.414733564896885,New,Good,New,1,728,-187
Bus,63907,Average,0,7,Electric,Automatic,1000,56261,First,10846,1,0,13.092596749186322,Worn Out,Good,Weak,1,897,56
Bus,52097,Good,4,2,Diesel,Automatic,1000,116880,Third,13124,6,3,13.714350488896496,New,Good,New,1,906,-473
Motorcycle,40708,Average,3,3,Electric,Automatic,1500,42053,Second,25743,6,0,10.94256983497738,Good,Worn Out,Good,1,1019,-51
SUV,33253,Average,1,6,Diesel,Automatic,2500,69425,Third,11278,1,3,10.092560650653896,Worn Out,Good,Weak,1,862,-232
SUV,71619,Poor,2,2,Electric,Automatic,2500,103482,First,16434,2,3,15.917049642115355,Good,New,New,1,761,-44
Motorcycle,51846,Poor,0,6,Petrol,Automatic,2000,53246,First,26682,8,2,10.953511754596953,Worn Out,Good,Weak,1,818,-92
Car,66719,Good,1,9,Diesel,Manual,800,74274,Third,16437,1,1,18.28573714379639,Good,Worn Out,Good,1,1008,1
Motorcycle,46850,Average,1,6,Electric,Automatic,1000,69293,Second,19867,6,3,19.385235903677952,New,Good,Weak,1,904,-412
Car,75750,Good,4,6,Diesel,Automatic,1000,110164,First,17789,4,0,12.116672005361746,New,Good,Weak,1,940,-305
Truck,63816,Average,2,3,Electric,Automatic,2000,121791,Second,18132,2,3,10.4914311001304,Worn Out,Worn Out,Weak,1,895,43
Motorcycle,59575,Good,5,4,Diesel,Automatic,2500,145394,Third,16484,3,3,15.767383922896927,New,Good,Good,1,912,-107
Van,31015,Average,1,3,Petrol,Manual,2500,80889,First,23866,10,0,13.841713369242576,Good,New,New,0,918,-91
Truck,47676,Good,1,9,Diesel,Manual,2000,17466,Second,28557,3,1,10.230583924824169,Worn Out,Worn Out,Good,1,818,-392
Truck,79424,Good,3,9,Petrol,Automatic,1500,82350,First,17081,1,2,11.058124617260866,New,New,Good,0,820,-419
Car,44599,Average,2,2,Diesel,Manual,1500,81115,First,29882,4,1,19.435255879632454,Good,Worn Out,Good,1,841,-269
SUV,62605,Good,1,3,Petrol,Automatic,1000,32686,First,27174,5,3,17.469335588989868,Good,Worn Out,New,1,867,-98
Motorcycle,62772,Good,5,9,Electric,Automatic,1500,123151,Third,9628,3,0,13.00333863412474,Worn Out,Worn Out,Weak,1,807,-565
Van,71173,Poor,4,1,Petrol,Automatic,2000,44546,Third,11985,2,3,15.400489507741904,Worn Out,Good,Good,1,930,-457
Van,30995,Average,2,8,Petrol,Automatic,2000,22401,First,14382,5,0,11.767030829877212,Worn Out,New,New,0,973,-285
Truck,67396,Average,1,3,Electric,Automatic,1000,132473,Second,15130,3,0,13.548185562859508,New,Worn Out,New,1,829,12
Motorcycle,49756,Good,0,5,Petrol,Manual,800,113172,Second,26115,9,2,18.89438055409223,New,Worn Out,Weak,1,850,-591
Truck,76717,Good,5,9,Electric,Automatic,800,75393,First,19058,4,3,17.006975636733596,Good,Good,Weak,1,941,18
Motorcycle,52437,Good,3,7,Petrol,Manual,2500,31617,Second,7820,2,2,10.795528448946698,Worn Out,Good,Good,0,786,-454
SUV,68954,Good,0,10,Diesel,Automatic,1500,132163,Third,19055,2,1,12.013091293522177,New,Worn Out,New,1,896,-412
Van,32462,Poor,5,9,Petrol,Automatic,1500,127861,Third,14379,10,0,12.63518542374391,New,Good,New,1,711,-613
Van,42876,Average,1,3,Diesel,Manual,2500,113407,First,24733,3,2,15.6267919977696,New,Good,Weak,1,914,-473
Truck,55487,Good,5,4,Electric,Manual,1500,2330,First,17763,1,0,10.402735973417968,Worn Out,Worn Out,New,1,831,-582
Bus,59904,Poor,2,7,Petrol,Manual,2500,11328,Third,16734,2,2,19.44358576740617,Worn Out,Worn Out,New,1,784,57
Truck,62931,Average,5,10,Electric,Automatic,800,6119,Third,29276,9,0,13.417350107400056,Good,Worn Out,Good,1,1030,-640
Bus,45637,Good,3,3,Electric,Automatic,2500,83153,Third,17008,8,2,14.309307867885472,Worn Out,Worn Out,New,1,985,-287
Motorcycle,31451,Good,3,8,Diesel,Automatic,2500,128010,Third,23538,1,0,10.218091904864284,Worn Out,Good,Good,0,716,-439
Bus,49887,Average,2,1,Electric,Manual,800,46392,Third,7364,3,1,19.120571628179825,Good,Good,New,0,826,-452
Truck,32818,Average,1,8,Diesel,Manual,1000,121273,First,17527,10,2,19.660130783725062,Good,Good,Weak,1,842,-294
Truck,61878,Good,5,10,Diesel,Manual,2500,77561,Second,21200,6,1,17.449997434746244,Good,New,Weak,1,1023,-346
Bus,51704,Good,1,8,Petrol,Manual,1500,71206,First,23667,5,3,18.3518490936066,New,New,Good,0,794,-475
Motorcycle,58740,Average,2,8,Diesel,Manual,1500,64626,Third,21542,10,3,11.586244943591204,New,Worn Out,Weak,1,741,-458
Van,63585,Average,3,1,Electric,Manual,800,137433,First,10379,2,2,18.45712902158025,New,Worn Out,Good,1,767,-202
Bus,38992,Good,1,3,Diesel,Manual,1500,77930,Third,19287,7,0,18.15568311666281,New,New,Weak,1,808,29
Car,37638,Average,3,2,Diesel,Automatic,800,103087,Second,11785,2,0,15.998258482136489,Worn Out,Worn Out,New,1,972,-375
Bus,65813,Poor,3,2,Electric,Automatic,2500,99682,First,13199,4,3,15.207696101962055,New,New,Good,1,929,-564
Van,77314,Poor,2,9,Petrol,Automatic,1500,11581,Third,24504,6,1,15.70102322427111,New,Worn Out,Good,1,988,-31
SUV,36441,Average,5,6,Electric,Manual,800,62595,First,22057,4,2,18.38987202518168,Good,Worn Out,Good,1,956,-156
Motorcycle,30850,Poor,2,1,Diesel,Automatic,1000,31272,Second,5378,4,3,19.51610158471529,New,New,Good,1,767,-432
Van,62623,Average,4,4,Diesel,Automatic,800,124191,Second,28638,2,0,17.319022358625,Worn Out,New,New,1,739,-182
Bus,56753,Average,2,6,Diesel,Manual,1500,33081,Second,5435,8,2,19.30974496302159,Good,Good,Good,1,724,-605
SUV,33393,Poor,0,2,Diesel,Automatic,1500,84101,Second,15677,3,0,14.348720968816435,Good,Worn Out,Weak,1,839,-260
Car,39283,Good,1,2,Petrol,Manual,2000,24451,First,5461,7,1,12.853459322671128,New,Good,Good,0,995,-478
Truck,56292,Poor,2,5,Diesel,Automatic,1500,89789,Third,25722,9,3,15.889455991006452,Good,New,New,1,874,52
Truck,57093,Average,4,3,Diesel,Automatic,1500,61900,First,26715,6,2,12.297547674023384,Good,Good,Weak,1,708,-338
Motorcycle,75487,Average,0,7,Diesel,Automatic,2000,141130,First,25406,8,0,18.73666681278868,Good,New,Good,0,846,-24
Motorcycle,34538,Good,3,6,Electric,Manual,2500,55892,Third,27605,6,0,16.25745084469676,Worn Out,New,New,0,936,-350
Truck,32944,Poor,0,3,Diesel,Automatic,1000,12177,Second,9212,7,3,16.29865863363618,Worn Out,Worn Out,Good,1,705,-300
Car,68925,Poor,2,10,Diesel,Manual,800,17537,Second,12106,3,1,16.115950777766557,Worn Out,Good,New,1,1017,-6
Car,37907,Average,3,4,Diesel,Automatic,1000,41742,Third,24016,9,3,13.499618499475355,Worn Out,New,Weak,1,967,-75
Bus,31585,Average,1,6,Diesel,Manual,800,59911,First,19198,8,0,18.49787558968812,Good,Good,Good,0,989,-525
Motorcycle,65093,Average,2,3,Electric,Automatic,1000,109921,Third,10936,1,2,19.665742072418823,Worn Out,New,New,0,727,44
Car,51031,Average,1,2,Petrol,Manual,800,92863,Third,29421,7,3,10.758907683535709,Worn Out,Worn Out,Weak,1,861,-489
Car,39292,Poor,1,2,Electric,Automatic,1000,110282,Second,17346,9,3,12.255692610970211,Worn Out,New,Good,1,857,-493
Bus,31861,Average,1,2,Electric,Automatic,1000,80828,Second,23903,1,1,12.053483772903329,Good,Good,Good,0,862,-538
Bus,35410,Average,2,1,Electric,Manual,1000,90017,Third,9154,3,1,15.457491560694454,Good,Good,New,0,969,-395
Motorcycle,54231,Good,5,5,Electric,Manual,800,35307,Second,20943,2,2,18.59661406193256,Good,Worn Out,New,1,800,-341
Motorcycle,30153,Average,4,9,Diesel,Automatic,800,123328,Third,17587,3,3,11.682950794244269,New,Worn Out,Weak,1,847,-153
Bus,61647,Good,4,6,Diesel,Manual,1500,20667,Second,15624,2,2,14.734484114448618,Worn Out,Good,Good,1,985,-88
Truck,38052,Average,4,3,Diesel,Automatic,800,44565,Third,29383,1,2,18.65610280151117,Worn Out,New,New,1,750,-265
Bus,62618,Poor,5,10,Electric,Manual,1000,83628,Second,23049,9,0,12.78170258287826,New,New,Good,1,902,-343
Bus,33829,Poor,5,2,Diesel,Manual,2000,20146,First,24470,5,0,18.44666131577096,Good,Good,New,1,985,-220
Van,53430,Average,4,1,Diesel,Automatic,800,99273,First,18061,9,3,13.816578873346682,New,Worn Out,Good,1,725,-532
Van,72016,Poor,4,3,Diesel,Automatic,1000,94993,First,5121,9,1,16.1594503083722,Worn Out,New,Good,1,960,-392
SUV,71286,Poor,3,9,Petrol,Manual,2000,106928,Second,23573,4,2,19.62922576769997,New,New,Good,1,946,-75
Motorcycle,64611,Average,3,5,Diesel,Automatic,1500,97161,First,18520,5,3,12.615287257098966,Worn Out,Worn Out,Good,1,741,-569
Truck,42089,Good,4,5,Petrol,Automatic,2500,136980,Second,23750,2,2,19.900165604949816,New,New,Weak,1,964,-112
Car,76775,Good,0,5,Petrol,Manual,800,59655,Second,7292,8,1,13.19004566569429,Good,Good,New,0,793,-411
Van,72574,Average,0,5,Diesel,Manual,2500,134853,Second,5309,9,2,16.448576294327268,Worn Out,New,New,1,1002,57
Van,36991,Average,1,9,Electric,Manual,1500,120182,Second,21317,4,2,12.48329091206506,New,Good,New,0,806,37
Truck,35147,Average,3,5,Diesel,Manual,2000,112544,Third,9308,2,0,17.46989308693955,Good,Worn Out,New,1,751,-324
Van,33062,Average,2,5,Petrol,Automatic,1500,111541,Second,6749,5,0,15.613092925064976,Worn Out,Worn Out,Good,1,872,-52
Motorcycle,35394,Good,2,3,Petrol,Manual,1000,9073,First,8795,4,0,10.846804096185698,Worn Out,Worn Out,Weak,1,778,-567
Truck,39683,Average,1,6,Electric,Automatic,800,115489,Second,22262,4,1,11.071293086851238,New,New,Weak,1,891,-385
Motorcycle,46200,Average,0,7,Diesel,Automatic,1000,125184,Third,17908,10,2,10.60743802274128,Worn Out,New,Weak,1,869,-234
Van,43779,Poor,5,3,Petrol,Manual,800,77654,First,28807,6,0,10.555447897970453,Good,New,Weak,1,766,-414
Bus,43804,Average,0,3,Diesel,Manual,800,125705,Third,11682,9,2,18.29974551289569,Good,Worn Out,Good,1,757,-420
Truck,63773,Average,3,9,Petrol,Automatic,1000,99240,First,19747,10,1,15.42898427409584,New,Good,Weak,1,937,-445
Motorcycle,45873,Poor,2,2,Petrol,Manual,2500,70699,Third,26154,10,2,15.499688061530932,New,Good,Good,1,927,-12
SUV,79096,Good,1,5,Electric,Manual,2500,109592,First,19588,3,1,13.042644777127816,New,Good,Weak,1,847,-379
Car,75748,Good,4,10,Electric,Automatic,1000,79574,First,5539,6,0,19.247526742282588,New,New,New,1,969,-31
Bus,54962,Average,0,8,Diesel,Automatic,2000,99145,Third,8024,3,1,19.46240407220733,New,Worn Out,New,1,860,-579
Van,64730,Good,5,7,Electric,Automatic,2500,37245,Second,5312,1,0,14.438806706203836,New,Worn Out,Good,1,951,-355
Car,65249,Average,3,10,Diesel,Manual,800,116421,Second,5659,9,2,19.89825178829216,Worn Out,Good,Weak,1,816,-436
Bus,44058,Average,3,7,Diesel,Automatic,2500,116193,Second,6964,10,1,13.297280356496865,Good,New,Good,1,808,-256
Van,55929,Good,1,3,Electric,Automatic,2000,148089,Third,5405,3,2,19.76876754545785,Worn Out,Worn Out,Weak,1,701,-268
SUV,42111,Good,4,3,Electric,Manual,2000,148803,First,15740,8,3,11.692768162889132,New,New,Good,1,700,-568
Bus,74459,Average,5,8,Diesel,Manual,1500,101361,Second,18579,6,2,10.85184596411593,Good,New,Good,1,979,-538
SUV,71719,Good,5,7,Electric,Automatic,800,23968,First,7939,3,1,18.8967575345464,New,Worn Out,New,1,833,-512
SUV,65191,Average,2,3,Petrol,Automatic,800,109455,First,28056,1,3,11.761649213958837,Worn Out,Worn Out,New,1,843,3
SUV,39821,Good,1,1,Petrol,Manual,2000,27564,Third,5433,7,2,18.2889121650254,New,Good,New,0,965,-164
Car,32779,Poor,4,2,Electric,Manual,2000,66424,Second,15077,4,3,17.511310079467666,Good,Worn Out,New,1,801,-345
Bus,31575,Average,2,7,Petrol,Manual,800,64159,Second,24664,4,3,13.109393533662232,New,Worn Out,Good,1,896,21
Car,61330,Poor,4,6,Electric,Manual,1000,19754,Third,29578,9,3,14.491852795595872,Good,Good,Good,1,849,-361
Truck,45386,Good,5,3,Diesel,Manual,1000,32438,Second,9285,6,0,18.96766289156922,New,Worn Out,New,1,731,-571
Car,52931,Good,4,4,Petrol,Automatic,1000,134580,Third,27293,5,1,14.462179633532056,Good,Good,Weak,1,1003,-418
Bus,49452,Average,4,8,Electric,Automatic,2500,139829,Second,11709,2,0,12.616549238832594,Worn Out,Good,Weak,1,1016,-542
SUV,77809,Good,1,9,Electric,Automatic,1000,26126,Second,12336,7,2,18.93194182215928,Worn Out,New,Good,0,739,-193
Bus,30704,Poor,3,7,Diesel,Manual,800,130247,First,17815,5,1,19.710304554906813,Good,Worn Out,New,1,780,28
Car,56907,Poor,5,9,Electric,Manual,1000,117151,Third,8326,4,3,16.376556645442985,Worn Out,Worn Out,Good,1,777,41
Bus,67399,Poor,0,8,Electric,Manual,800,78330,Second,12620,3,1,18.8825715227754,Worn Out,New,Good,0,850,-563
Van,68677,Good,0,10,Electric,Automatic,1500,4277,Third,11365,6,3,17.97878533515878,Worn Out,New,New,0,917,-69
Bus,70881,Average,2,7,Diesel,Automatic,2500,4310,Third,14683,9,3,18.55808617589905,New,Good,Good,1,919,-234
Van,71806,Average,4,9,Electric,Automatic,2500,80702,First,29566,3,2,16.119411636959676,Worn Out,New,New,1,863,-304
Van,53875,Average,4,3,Petrol,Manual,2000,59119,Third,14720,10,2,12.947106493724773,Worn Out,Worn Out,New,1,735,-266
Car,47622,Good,1,4,Electric,Manual,2000,115958,Second,17429,7,2,11.290926575384878,New,Good,Weak,1,1020,-228
Truck,43550,Good,3,7,Diesel,Automatic,800,13008,Second,21616,6,2,11.474190343976256,Good,New,Weak,1,837,-634
Motorcycle,31782,Average,4,10,Electric,Automatic,2000,107744,Third,13400,3,0,13.241915777798171,New,Good,New,1,966,-518
Truck,35932,Average,0,6,Electric,Manual,1500,134208,Third,23758,3,3,12.267643262581371,Good,New,New,0,828,-522
Car,49189,Average,0,7,Electric,Manual,800,99624,Third,19161,3,3,10.176493819956043,Good,Worn Out,New,1,843,-343
Car,73491,Good,4,1,Electric,Automatic,800,138589,Second,27800,9,1,12.72245835633133,Worn Out,New,Good,1,847,-436
Van,60627,Good,1,9,Petrol,Automatic,800,145842,Second,26869,8,3,17.065856805786645,Worn Out,New,Good,1,805,-133
Van,66025,Good,4,10,Diesel,Manual,2500,120423,Third,22240,5,0,19.09596044206837,Good,New,Good,1,843,-106
Truck,36582,Average,4,2,Electric,Automatic,2000,137145,Second,24166,1,0,15.096887584455043,Worn Out,Worn Out,New,1,1015,-92
Bus,56801,Good,2,6,Diesel,Manual,2000,58700,Second,22329,10,3,10.4271616604634,New,New,New,1,974,-476
Motorcycle,32803,Good,0,3,Petrol,Automatic,2500,134421,Second,8188,2,3,18.915602812384183,Worn Out,New,New,0,735,-567
Motorcycle,51395,Good,0,1,Diesel,Automatic,2500,62015,First,22384,2,3,11.63339198747218,New,Good,Good,0,788,-56
Truck,45764,Poor,5,8,Diesel,Manual,2000,15116,Third,11841,10,0,13.903924661313004,New,Good,Weak,1,825,-123
Motorcycle,70401,Average,0,10,Electric,Automatic,2500,132640,Third,21546,5,0,17.027299922114942,New,New,New,0,719,-168
Van,75925,Poor,4,8,Electric,Automatic,1500,136177,First,5570,8,3,19.602466541395152,Good,Good,Good,1,949,-501
Motorcycle,58147,Average,3,9,Electric,Manual,2500,38780,Third,15970,9,3,14.724491678290228,Worn Out,Good,Weak,1,769,-61
Truck,74954,Good,2,6,Electric,Manual,2500,129420,First,9460,4,1,11.336180898686797,New,Worn Out,Good,1,918,-490
Motorcycle,45489,Good,3,5,Electric,Manual,2500,81967,First,9252,5,3,17.22607881533351,Worn Out,New,Good,0,973,-56
